expense_id,team_id,expense_created_at,review_status,purchase_type,amount_value,amount_currency,merchant_country,has_note,category
54820,49505,2023-11-15 20:02:34.187000+00:00,OK,IN_STORE,35.50884,GBP,GB,0,Lunch
84604,8349,2023-02-21 11:19:19.687000+00:00,NOT_REQUIRED,IN_STORE,11.86,EUR,FR,1,Lunch
35228,78218,2023-05-16 15:46:29.001000+00:00,NOT_REQUIRED,IN_STORE,6.4637,GBP,GB,1,Lunch
6939,89223,2023-12-05 12:22:56.435000+00:00,OK,IN_STORE,10.662139999999999,GBP,GB,1,Lunch
99267,96492,2023-03-23 14:34:43.926000+00:00,NOT_REQUIRED,IN_STORE,8.69338,GBP,GB,1,Lunch
18959,49505,2023-11-26 12:03:01.156000+00:00,OK,IN_STORE,59.08652,GBP,GB,0,Lunch
59973,19445,2023-04-20 11:38:05.302000+00:00,NOT_REQUIRED,IN_STORE,18.4423,GBP,GB,0,Lunch
95589,90684,2023-02-08 11:56:21.442000+00:00,NOT_REQUIRED,IN_STORE,11.7414,GBP,GB,1,Lunch
58910,67636,2023-08-30 12:10:14.990000+00:00,OK,IN_STORE,51.04544,GBP,GB,0,Lunch
54886,19445,2023-04-15 16:20:05.106000+00:00,NOT_REQUIRED,IN_STORE,28.60632,GBP,GB,0,Lunch
76303,56284,2023-09-05 12:04:16.088000+00:00,OK,IN_STORE,9.606599999999998,GBP,GB,1,Lunch
59984,90684,2023-12-19 10:37:14.457000+00:00,OK,IN_STORE,11.7414,GBP,GB,1,Lunch
60730,14343,2023-10-18 12:15:37.456000+00:00,OK,IN_STORE,2.965,GBP,GB,1,Lunch
98970,39123,2023-07-10 10:33:19.165000+00:00,NOT_REQUIRED,IN_STORE,8.88314,GBP,GB,1,Lunch
60596,22975,2023-08-31 08:40:47.742000+00:00,WAITING_FOR_REVIEWER,IN_STORE,9.606599999999998,GBP,GB,0,Lunch
43187,78218,2023-04-18 11:58:54.667000+00:00,NOT_REQUIRED,IN_STORE,10.199599999999998,GBP,GB,1,Lunch
51060,78218,2023-11-09 12:06:40.378000+00:00,OK,ONLINE,47.41627999999999,GBP,GB,1,Lunch
49599,46694,2023-02-10 11:57:24.362000+00:00,NOT_REQUIRED,ONLINE,15.643339999999998,EUR,EE,1,Lunch
79099,90684,2023-01-26 10:11:10.031000+00:00,NOT_REQUIRED,IN_STORE,11.089099999999998,GBP,GB,1,Lunch
95899,5651,2023-05-15 14:26:38.894000+00:00,NOT_REQUIRED,IN_STORE,11.017939999999998,GBP,GB,1,Lunch
42866,19445,2023-07-27 11:19:27.477000+00:00,OK,IN_STORE,8.302,GBP,GB,1,Lunch
71542,8349,2023-03-17 12:36:33.540000+00:00,NOT_REQUIRED,IN_STORE,11.86,EUR,PT,1,Lunch
63366,19445,2023-11-13 08:01:42.347000+00:00,OK,IN_STORE,3.9137999999999997,GBP,GB,1,Lunch
99497,8349,2023-04-12 14:47:42.570000+00:00,NOT_REQUIRED,IN_STORE,8.6578,GBP,GB,0,Lunch
67646,90684,2023-01-17 11:06:56.984000+00:00,NOT_REQUIRED,IN_STORE,5.93,GBP,GB,1,Lunch
5482,19445,2023-08-15 11:52:03.687000+00:00,OK,IN_STORE,11.267,GBP,GB,1,Lunch
52935,89064,2023-08-17 10:30:34.933000+00:00,OK,IN_STORE,7.116,GBP,GB,0,Lunch
11755,90684,2023-02-03 14:13:37.188000+00:00,NOT_REQUIRED,IN_STORE,59.3,PLN,PL,1,Lunch
89903,9683,2023-01-16 12:45:12.497000+00:00,NOT_REQUIRED,IN_STORE,8.895,GBP,GB,0,Lunch
19070,19445,2023-05-26 14:51:03.514000+00:00,NOT_REQUIRED,ONLINE,12.690199999999999,EUR,GR,0,Lunch
28838,54393,2023-09-12 13:53:34.384000+00:00,OK,ONLINE,70.78048,GBP,GB,0,Lunch
35765,90684,2023-12-07 12:44:33.816000+00:00,OK,IN_STORE,10.081,GBP,GB,1,Lunch
1953,78218,2023-04-12 14:15:51.520000+00:00,NOT_SET,IN_STORE,4.73214,GBP,GB,1,Lunch
4906,78218,2023-12-07 12:04:27.209000+00:00,OK,ONLINE,50.962419999999995,GBP,GB,0,Lunch
66551,54393,2023-09-05 16:27:51.165000+00:00,OK,IN_STORE,11.86,GBP,GB,1,Lunch
7177,56284,2023-09-29 11:53:09.098000+00:00,OK,IN_STORE,8.302,GBP,GB,1,Lunch
47810,90684,2023-02-08 14:59:25.745000+00:00,NOT_REQUIRED,IN_STORE,15.406139999999999,GBP,GB,0,Lunch
10860,19445,2023-04-01 14:10:20.637000+00:00,NOT_REQUIRED,ONLINE,60.189499999999995,GBP,GB,0,Lunch
99833,78218,2023-10-31 14:48:13.895000+00:00,OK,IN_STORE,5.8114,GBP,GB,1,Lunch
74778,56284,2023-12-13 11:37:29.650000+00:00,OK,IN_STORE,6.523,GBP,GB,1,Lunch
73906,14343,2023-06-06 11:46:00.856000+00:00,NOT_REQUIRED,IN_STORE,8.0648,GBP,GB,1,Lunch
54472,5651,2023-06-05 12:33:48.671000+00:00,NOT_REQUIRED,IN_STORE,9.58288,GBP,GB,1,Lunch
2447,42547,2023-03-02 15:34:27.821000+00:00,NOT_REQUIRED,IN_STORE,11.4449,GBP,GB,1,Lunch
21939,56284,2023-04-17 10:54:04.675000+00:00,NOT_REQUIRED,IN_STORE,9.34568,GBP,GB,1,Lunch
24512,19445,2023-03-09 12:25:57.893000+00:00,NOT_REQUIRED,IN_STORE,14.1134,EUR,FR,1,Lunch
51361,19445,2023-04-18 12:19:32.151000+00:00,NOT_REQUIRED,IN_STORE,10.662139999999999,GBP,GB,1,Lunch
81776,56284,2023-06-07 11:54:12.484000+00:00,NOT_REQUIRED,IN_STORE,8.764539999999998,GBP,GB,1,Lunch
23819,90684,2023-08-03 11:21:37.323000+00:00,OK,IN_STORE,2.1348,GBP,GB,1,Lunch
92674,90684,2023-12-11 10:01:17.753000+00:00,OK,IN_STORE,11.0298,GBP,GB,1,Lunch
2620,19445,2023-05-10 07:02:50.843000+00:00,NOT_REQUIRED,IN_STORE,3.9137999999999997,GBP,GB,1,Lunch
16084,39913,2023-02-05 22:11:14.345000+00:00,NOT_REQUIRED,ONLINE,58.10214,GBP,GB,1,Lunch
13012,19445,2023-11-22 10:54:23.341000+00:00,OK,ONLINE,117.11749999999999,GBP,GB,0,Lunch
76054,14343,2023-02-09 12:03:03.662000+00:00,NOT_REQUIRED,IN_STORE,11.267,GBP,GB,1,Lunch
25372,19445,2023-03-18 13:41:29.860000+00:00,NOT_REQUIRED,IN_STORE,58.114,GBP,GB,1,Lunch
16005,19445,2023-09-25 11:55:07.575000+00:00,OK,IN_STORE,14.20828,EUR,PT,1,Lunch
24152,49797,2023-10-12 11:25:02.074000+00:00,OK,IN_STORE,11.82442,GBP,GB,1,Lunch
33363,90684,2023-09-19 07:29:21.296000+00:00,OK,IN_STORE,9.2508,GBP,GB,0,Lunch
86410,14343,2023-06-21 11:17:03.502000+00:00,OK,IN_STORE,9.47614,GBP,GB,0,Lunch
16515,19445,2023-07-31 19:47:18.692000+00:00,OK,IN_STORE,57.50914,GBP,GB,0,Lunch
23310,19445,2023-08-17 15:31:11.012000+00:00,WAITING_FOR_REVIEWER,IN_STORE,58.932339999999996,EUR,BE,1,Lunch
89224,56284,2023-11-20 12:35:40.491000+00:00,OK,IN_STORE,2.71594,GBP,GB,1,Lunch
64227,90684,2023-07-25 10:48:52.218000+00:00,OK,IN_STORE,11.267,GBP,GB,1,Lunch
6454,54393,2023-09-22 13:26:53.247000+00:00,OK,IN_STORE,11.812560000000001,GBP,GB,1,Lunch
67853,19445,2023-11-29 13:02:08.904000+00:00,OK,IN_STORE,4.2696,GBP,GB,1,Lunch
52189,54393,2023-04-25 10:38:51.626000+00:00,NOT_REQUIRED,IN_STORE,11.267,GBP,GB,0,Lunch
97792,90684,2023-01-31 08:33:04.909000+00:00,NOT_REQUIRED,ONLINE,53.962999999999994,PLN,PL,1,Lunch
67513,8349,2023-04-27 11:00:03.475000+00:00,NOT_REQUIRED,IN_STORE,11.267,GBP,GB,0,Lunch
62001,54393,2023-10-05 10:45:32.402000+00:00,OK,IN_STORE,11.267,GBP,GB,1,Lunch
11066,19445,2023-10-06 12:12:11.405000+00:00,OK,IN_STORE,11.86,GBP,GB,1,Lunch
96612,8349,2023-10-20 11:04:31.388000+00:00,OK,IN_STORE,11.267,GBP,GB,1,Lunch
5996,19445,2023-04-20 11:16:41.405000+00:00,NOT_REQUIRED,IN_STORE,10.6147,GBP,GB,0,Lunch
4665,5651,2023-10-13 10:33:07.936000+00:00,OK,IN_STORE,5.93,GBP,GB,1,Lunch
16265,56284,2023-07-27 11:27:22.464000+00:00,OK,IN_STORE,7.116,GBP,GB,1,Lunch
87562,8349,2023-05-18 11:12:24.785000+00:00,WAITING_FOR_EXPENSE_OWNER,IN_STORE,10.081,GBP,GB,1,Lunch
44586,49505,2023-03-14 12:01:36.357000+00:00,NOT_REQUIRED,IN_STORE,9.47614,GBP,GB,0,Lunch
72442,7452,2023-11-22 03:56:15.355000+00:00,WAITING_FOR_REVIEWER,ONLINE,3.558,GBP,GB,1,Lunch
22070,64746,2023-05-16 14:37:32.070000+00:00,NOT_REQUIRED,IN_STORE,14.232,EUR,PT,1,Lunch
17551,8349,2023-11-01 12:36:39.939000+00:00,OK,IN_STORE,10.081,GBP,GB,0,Lunch
27242,8349,2023-08-01 11:04:35.705000+00:00,OK,IN_STORE,10.081,GBP,GB,0,Lunch
6502,19445,2023-10-27 12:03:08.392000+00:00,OK,IN_STORE,11.86,GBP,GB,1,Lunch
9907,90684,2023-01-23 11:07:45.546000+00:00,NOT_REQUIRED,IN_STORE,9.488,GBP,GB,1,Lunch
92263,19445,2023-01-18 12:09:30.209000+00:00,NOT_REQUIRED,IN_STORE,10.674,GBP,GB,1,Lunch
78699,49505,2023-12-17 13:27:00.794000+00:00,OK,IN_STORE,59.3,GBP,GB,0,Lunch
6827,90684,2023-01-16 19:32:38.921000+00:00,NOT_REQUIRED,IN_STORE,58.60025999999999,GBP,GB,0,Lunch
93931,8349,2023-10-30 10:32:14.276000+00:00,OK,IN_STORE,11.385599999999998,GBP,GB,1,Lunch
90206,56284,2023-07-11 12:05:35.448000+00:00,NOT_REQUIRED,IN_STORE,9.310099999999998,GBP,GB,1,Lunch
98351,96492,2023-02-13 17:57:11.577000+00:00,NOT_REQUIRED,IN_STORE,8.39688,GBP,GB,1,Lunch
48638,19445,2023-06-22 11:44:50.565000+00:00,NOT_REQUIRED,IN_STORE,6.523,GBP,GB,1,Lunch
39986,19445,2023-03-09 12:17:42.279000+00:00,NOT_REQUIRED,IN_STORE,6.6415999999999995,GBP,GB,1,Lunch
96017,19445,2023-01-31 13:10:11.944000+00:00,NOT_REQUIRED,ONLINE,52.017959999999995,GBP,GB,0,Lunch
42836,90684,2023-01-11 12:45:00.143000+00:00,NOT_REQUIRED,IN_STORE,8.82384,GBP,GB,0,Lunch
10099,19445,2023-05-16 17:06:23.842000+00:00,WAITING_FOR_REVIEWER,IN_STORE,79.02318,GBP,GB,0,Lunch
65050,14343,2023-10-30 17:47:50.049000+00:00,OK,IN_STORE,26.791739999999997,GBP,GB,0,Lunch
58414,64746,2023-07-22 10:59:56.551000+00:00,OK,IN_STORE,57.0466,GBP,GB,1,Lunch
25822,78218,2023-04-03 11:47:36.604000+00:00,NOT_REQUIRED,IN_STORE,9.4287,GBP,GB,1,Lunch
95207,5651,2023-06-28 14:15:12.851000+00:00,OK,IN_STORE,11.37374,GBP,GB,1,Lunch
44672,39123,2023-08-03 13:09:32.829000+00:00,OK,IN_STORE,8.88314,GBP,GB,1,Lunch
10764,56284,2023-09-18 11:36:36.333000+00:00,OK,IN_STORE,9.1915,GBP,GB,1,Lunch
11583,19445,2023-03-23 12:25:06.583000+00:00,NOT_REQUIRED,IN_STORE,6.9974,GBP,GB,1,Lunch
81898,19445,2023-05-23 13:44:42.616000+00:00,NOT_REQUIRED,IN_STORE,7.471799999999999,GBP,GB,1,Lunch
28105,98439,2023-01-07 13:23:16.206000+00:00,NOT_REQUIRED,IN_STORE,58.4105,GBP,GB,0,Lunch
27515,19445,2023-12-11 14:13:04.873000+00:00,OK,IN_STORE,4.9812,GBP,GB,1,Lunch
62941,90684,2023-09-04 11:08:01.115000+00:00,OK,IN_STORE,7.709,GBP,GB,1,Lunch
43935,22975,2023-08-17 06:49:44.969000+00:00,WAITING_FOR_REVIEWER,IN_STORE,11.86,GBP,GB,1,Lunch
59841,78218,2023-06-19 16:19:04.264000+00:00,NOT_REQUIRED,IN_STORE,4.73214,GBP,GB,1,Lunch
80028,49505,2023-10-01 13:00:38.108000+00:00,OK,IN_STORE,22.984679999999997,GBP,GB,0,Lunch
15394,78218,2023-11-16 12:18:23.305000+00:00,OK,ONLINE,47.41627999999999,GBP,GB,1,Lunch
48548,19445,2023-05-03 11:53:48.675000+00:00,NOT_REQUIRED,IN_STORE,10.081,GBP,GB,0,Lunch
79677,54393,2023-01-06 12:07:36.501000+00:00,NOT_REQUIRED,IN_STORE,9.488,GBP,GB,0,Lunch
81796,22975,2023-09-21 11:23:09.046000+00:00,WAITING_FOR_EXPENSE_OWNER,IN_STORE,13.579699999999999,GBP,GB,1,Lunch
76066,56284,2023-04-03 13:00:21.570000+00:00,NOT_REQUIRED,IN_STORE,17.0784,EUR,PT,1,Lunch
73214,90684,2023-09-14 13:00:26.214000+00:00,OK,IN_STORE,7.116,GBP,GB,0,Lunch
95597,90684,2023-01-11 12:29:02.590000+00:00,NOT_REQUIRED,IN_STORE,9.357539999999998,GBP,GB,1,Lunch
58123,8349,2023-05-25 11:25:08.405000+00:00,NOT_REQUIRED,IN_STORE,9.488,GBP,GB,1,Lunch
19531,8349,2023-06-21 11:23:30.024000+00:00,NOT_REQUIRED,IN_STORE,11.267,GBP,GB,1,Lunch
92240,90684,2023-01-13 07:53:40.589000+00:00,NOT_REQUIRED,IN_STORE,3.4393999999999996,GBP,GB,1,Lunch
62362,19445,2023-09-04 06:15:07.540000+00:00,NOT_SET,ONLINE,5.337,GBP,GB,0,Lunch
8468,19445,2023-11-20 05:20:18.316000+00:00,OK,ONLINE,96.04228,GBP,GB,0,Lunch
60105,90684,2023-01-18 08:30:13.722000+00:00,NOT_REQUIRED,IN_STORE,9.41684,GBP,GB,1,Lunch
79732,19445,2023-07-06 08:36:03.704000+00:00,NOT_REQUIRED,IN_STORE,9.89124,GBP,GB,0,Lunch
18149,90684,2023-02-06 12:01:13.321000+00:00,NOT_REQUIRED,IN_STORE,12.453,GBP,GB,0,Lunch
90969,19445,2023-11-18 15:28:06.623000+00:00,OK,IN_STORE,46.65724,GBP,GB,0,Lunch
8031,56284,2023-06-30 12:46:48.160000+00:00,OK,IN_STORE,11.86,GBP,GB,1,Lunch
48160,56284,2023-06-15 11:58:59.655000+00:00,NOT_REQUIRED,IN_STORE,7.116,GBP,GB,0,Lunch
81288,90684,2023-08-02 10:39:28.108000+00:00,OK,IN_STORE,11.86,GBP,GB,1,Lunch
46113,54393,2023-09-18 17:50:15.489000+00:00,OK,IN_STORE,11.504199999999999,GBP,GB,1,Lunch
34483,49797,2023-09-05 10:55:24.239000+00:00,OK,IN_STORE,11.6228,GBP,GB,1,Lunch
71970,19445,2023-12-08 20:20:16.205000+00:00,OK,IN_STORE,59.3,GBP,GB,0,Lunch
84631,19445,2023-09-06 11:37:12.350000+00:00,OK,IN_STORE,11.089099999999998,GBP,GB,0,Lunch
50284,81975,2023-02-05 12:36:39.272000+00:00,NOT_REQUIRED,IN_STORE,8.0648,GBP,GB,0,Lunch
15795,56284,2023-08-03 13:26:04.236000+00:00,OK,IN_STORE,4.07984,GBP,GB,1,Lunch
55533,62531,2023-03-05 12:28:27.607000+00:00,NOT_REQUIRED,IN_STORE,41.0356,GBP,GB,0,Lunch
11150,19445,2023-10-16 08:27:15.885000+00:00,OK,IN_STORE,58.69514,GBP,GB,0,Lunch
41527,56284,2023-08-31 11:58:01.833000+00:00,OK,IN_STORE,10.9112,GBP,GB,1,Lunch
82856,62531,2023-02-19 12:04:00.923000+00:00,NOT_REQUIRED,IN_STORE,29.353499999999997,GBP,GB,0,Lunch
15924,19445,2023-04-29 16:04:02.375000+00:00,WAITING_FOR_REVIEWER,IN_STORE,57.497279999999996,EUR,BE,0,Lunch
71410,19445,2023-04-03 10:56:04.193000+00:00,NOT_REQUIRED,IN_STORE,12.097199999999999,GBP,GB,1,Lunch
72250,19445,2023-09-26 00:36:26.978000+00:00,OK,ONLINE,52.65839999999999,GBP,GB,1,Lunch
66872,42547,2023-06-19 17:51:54.360000+00:00,NOT_REQUIRED,IN_STORE,49.96618,GBP,GB,0,Lunch
96429,90684,2023-01-28 11:24:51.758000+00:00,NOT_REQUIRED,IN_STORE,11.1484,GBP,GB,1,Lunch
91305,64746,2023-10-10 06:31:08.234000+00:00,NOT_SET,ONLINE,3.2022,GBP,GB,0,Lunch
84948,90684,2023-01-26 02:29:54.082000+00:00,NOT_REQUIRED,ONLINE,24.0758,GBP,GB,1,Lunch
42202,96492,2023-05-31 18:39:38.835000+00:00,NOT_REQUIRED,IN_STORE,8.895,GBP,GB,1,Lunch
79828,90684,2023-10-05 12:31:33.213000+00:00,OK,IN_STORE,11.385599999999998,GBP,GB,1,Lunch
68761,19445,2023-06-27 12:59:41.677000+00:00,OK,IN_STORE,7.8275999999999994,GBP,GB,0,Lunch
74539,19445,2023-12-11 09:33:43.572000+00:00,OK,IN_STORE,4.2696,GBP,GB,1,Lunch
12067,46912,2023-09-28 11:14:57.733000+00:00,OK,IN_STORE,10.199599999999998,GBP,GB,1,Lunch
88407,7452,2023-10-09 11:31:42.014000+00:00,OK,IN_STORE,10.081,GBP,GB,0,Lunch
12782,90684,2023-01-18 07:56:47.806000+00:00,NOT_REQUIRED,IN_STORE,3.4393999999999996,GBP,GB,1,Lunch
47282,19445,2023-05-09 06:53:44.799000+00:00,NOT_REQUIRED,IN_STORE,3.9137999999999997,GBP,GB,1,Lunch
98184,19445,2023-11-03 17:03:45.939000+00:00,OK,IN_STORE,59.3,GBP,GB,0,Lunch
80542,76005,2023-12-20 12:40:20.256000+00:00,OK,IN_STORE,10.590979999999998,EUR,PT,1,Lunch
80762,78218,2023-12-14 12:01:29.490000+00:00,OK,ONLINE,47.41627999999999,GBP,GB,0,Lunch
25221,56284,2023-08-15 11:58:33.806000+00:00,OK,IN_STORE,4.6254,GBP,GB,1,Lunch
13056,56284,2023-11-14 12:36:36.826000+00:00,OK,IN_STORE,9.488,GBP,GB,1,Lunch
52581,19445,2023-01-27 12:13:21.042000+00:00,NOT_REQUIRED,IN_STORE,10.081,GBP,GB,1,Lunch
80136,54393,2023-08-30 10:56:44.462000+00:00,OK,IN_STORE,11.86,GBP,GB,1,Lunch
87130,14343,2023-01-03 11:50:07.924000+00:00,NOT_REQUIRED,ONLINE,16.58028,GBP,GB,1,Lunch
17774,54393,2023-10-17 10:54:50.562000+00:00,WAITING_FOR_REVIEWER,IN_STORE,11.267,GBP,GB,1,Lunch
17114,19445,2023-12-08 13:04:04.056000+00:00,OK,IN_STORE,13.4018,GBP,GB,0,Lunch
32110,5651,2023-06-07 11:09:25.751000+00:00,NOT_REQUIRED,IN_STORE,9.488,GBP,GB,1,Lunch
87808,99863,2023-07-21 10:15:40.021000+00:00,NOT_REQUIRED,IN_STORE,10.3775,GBP,GB,1,Lunch
91927,19445,2023-07-03 15:21:49.287000+00:00,WAITING_FOR_EXPENSE_OWNER,IN_STORE,8.27828,GBP,GB,0,Lunch
34689,19445,2023-10-15 11:48:44.723000+00:00,OK,IN_STORE,47.036759999999994,GBP,GB,0,Lunch
98687,19445,2023-11-23 04:40:35.230000+00:00,OK,ONLINE,74.71799999999999,GBP,GB,0,Lunch
45259,49505,2023-09-03 14:38:05.164000+00:00,OK,IN_STORE,59.252559999999995,GBP,GB,1,Lunch
43943,56284,2023-12-21 13:52:29.495000+00:00,OK,IN_STORE,13.639,GBP,GB,1,Lunch
49894,90684,2023-12-13 14:45:30.673000+00:00,OK,IN_STORE,11.7414,GBP,GB,0,Lunch
13565,14343,2023-05-24 12:01:52.296000+00:00,NOT_REQUIRED,IN_STORE,10.674,GBP,GB,1,Lunch
61894,19445,2023-02-11 09:43:42.881000+00:00,NOT_REQUIRED,IN_STORE,14.62338,GBP,GB,1,Lunch
38188,56284,2023-02-01 12:50:20.009000+00:00,NOT_REQUIRED,IN_STORE,5.8707,GBP,GB,1,Lunch
62357,19445,2023-03-24 13:45:39.558000+00:00,NOT_REQUIRED,IN_STORE,6.26208,GBP,GB,0,Lunch
47779,19445,2023-08-26 11:02:56.371000+00:00,OK,IN_STORE,58.13772,GBP,GB,0,Lunch
98445,8349,2023-11-30 11:59:14.260000+00:00,OK,IN_STORE,11.86,GBP,GB,1,Lunch
2156,14343,2023-02-06 13:06:23.865000+00:00,NOT_REQUIRED,IN_STORE,9.488,GBP,GB,0,Lunch
20909,8349,2023-09-25 11:58:26.209000+00:00,OK,IN_STORE,12.453,GBP,GB,1,Lunch
27094,19445,2023-03-02 12:39:19.964000+00:00,NOT_REQUIRED,IN_STORE,6.6415999999999995,GBP,GB,1,Lunch
44892,54795,2023-01-06 16:27:10.040000+00:00,NOT_REQUIRED,IN_STORE,58.65956,GBP,GB,0,Lunch
89647,19445,2023-03-07 12:25:11.736000+00:00,NOT_REQUIRED,IN_STORE,12.7495,GBP,GB,1,Lunch
85349,19445,2023-10-01 07:03:08.929000+00:00,OK,ONLINE,59.85742,GBP,GB,0,Lunch
91107,90684,2023-12-09 13:54:38.224000+00:00,OK,IN_STORE,57.022879999999994,GBP,GB,1,Lunch
8186,78218,2023-04-20 14:51:21.421000+00:00,NOT_REQUIRED,IN_STORE,3.9137999999999997,GBP,GB,1,Lunch
11848,62531,2023-10-10 10:03:48.897000+00:00,OK,IN_STORE,3.9137999999999997,GBP,GB,1,Lunch
47727,19445,2023-08-01 12:11:12.875000+00:00,OK,IN_STORE,11.267,GBP,GB,0,Lunch
1719,90684,2023-12-19 13:43:11.885000+00:00,WAITING_FOR_EXPENSE_OWNER,IN_STORE,7.8869,GBP,GB,1,Lunch
74037,19445,2023-12-27 07:59:34.373000+00:00,OK,IN_STORE,3.9137999999999997,GBP,GB,1,Lunch
48804,19445,2023-07-16 13:39:28.482000+00:00,NOT_REQUIRED,IN_STORE,42.74344,GBP,GB,1,Lunch
7119,19445,2023-10-19 08:12:33.264000+00:00,OK,IN_STORE,9.013599999999999,GBP,GB,1,Lunch
11501,90684,2023-10-06 16:33:28.468000+00:00,OK,IN_STORE,59.3,GBP,GB,0,Lunch
57173,8349,2023-02-23 12:00:47.210000+00:00,NOT_REQUIRED,IN_STORE,8.895,GBP,GB,1,Lunch
36397,54393,2023-09-28 11:24:45.705000+00:00,OK,IN_STORE,10.081,GBP,GB,1,Lunch
53930,54393,2023-05-11 11:11:42.450000+00:00,NOT_REQUIRED,IN_STORE,10.081,GBP,GB,0,Lunch
55348,56284,2023-11-27 11:51:50.287000+00:00,OK,IN_STORE,1.4825,GBP,GB,0,Lunch
43343,19445,2023-01-15 15:07:54.103000+00:00,NOT_REQUIRED,IN_STORE,49.53922,GBP,GB,0,Lunch
16173,67636,2023-08-07 17:42:41.681000+00:00,OK,IN_STORE,40.407019999999996,GBP,GB,1,Lunch
95449,19445,2023-04-13 11:41:24.435000+00:00,NOT_REQUIRED,IN_STORE,4.9219,GBP,GB,1,Lunch
87248,90684,2023-10-12 11:58:23.146000+00:00,OK,IN_STORE,11.86,GBP,GB,1,Lunch
80380,19445,2023-05-15 07:35:47.365000+00:00,NOT_REQUIRED,IN_STORE,7.471799999999999,GBP,GB,1,Lunch
87148,56284,2023-08-01 11:32:04.826000+00:00,OK,IN_STORE,10.674,GBP,GB,1,Lunch
47574,34523,2023-09-20 16:58:39.443000+00:00,WAITING_FOR_EXPENSE_OWNER,ONLINE,20.731279999999998,GBP,GB,1,Lunch
88660,54393,2023-08-07 14:43:20.754000+00:00,OK,IN_STORE,12.9274,EUR,DE,1,Lunch
28027,54393,2023-06-29 12:13:32.096000+00:00,OK,IN_STORE,11.587219999999999,GBP,GB,0,Lunch
80431,78218,2023-10-26 12:04:32.787000+00:00,OK,ONLINE,46.23027999999999,GBP,GB,0,Lunch
87434,22975,2023-03-23 11:11:56.806000+00:00,NOT_REQUIRED,IN_STORE,11.504199999999999,EUR,FR,1,Lunch
69266,78218,2023-06-30 11:28:44.381000+00:00,OK,IN_STORE,10.6147,GBP,GB,1,Lunch
50463,56284,2023-07-18 08:01:02.530000+00:00,NOT_REQUIRED,ONLINE,41.81836,EUR,NL,1,Lunch
89803,67636,2023-07-25 07:32:21.335000+00:00,OK,ONLINE,151.808,THB,TH,1,Lunch
65889,14343,2023-02-07 11:56:47.844000+00:00,NOT_REQUIRED,IN_STORE,10.081,GBP,GB,0,Lunch
75174,99863,2023-03-07 13:23:14.055000+00:00,NOT_REQUIRED,IN_STORE,11.267,GBP,GB,1,Lunch
4599,90684,2023-01-11 12:29:19.831000+00:00,NOT_REQUIRED,IN_STORE,9.713339999999999,GBP,GB,0,Lunch
36928,8349,2023-04-12 10:54:29.411000+00:00,NOT_REQUIRED,IN_STORE,11.267,GBP,GB,1,Lunch
15220,14343,2023-03-28 10:14:15.406000+00:00,NOT_REQUIRED,ONLINE,11.86,EUR,DE,1,Lunch
81707,19445,2023-04-13 11:01:15.967000+00:00,NOT_REQUIRED,IN_STORE,10.3775,GBP,GB,1,Lunch
18491,42547,2023-12-13 17:27:59.310000+00:00,OK,IN_STORE,59.02722,GBP,GB,0,Lunch
51924,19445,2023-09-19 12:28:50.674000+00:00,OK,IN_STORE,167.35646,DKK,DK,0,Lunch
62005,54393,2023-09-25 11:32:10.283000+00:00,OK,IN_STORE,11.682099999999998,GBP,GB,1,Lunch
77004,78218,2023-11-30 12:04:00.250000+00:00,OK,ONLINE,47.41627999999999,GBP,GB,0,Lunch
1716,81975,2023-01-27 04:27:23.115000+00:00,NOT_SET,IN_STORE,4.744,GBP,GB,0,Lunch
99855,8349,2023-08-24 07:54:58.308000+00:00,OK,IN_STORE,54.04602,GBP,GB,1,Lunch
52027,78218,2023-10-10 11:19:49.751000+00:00,OK,IN_STORE,12.8088,GBP,GB,0,Lunch
13998,19445,2023-10-09 08:53:39.546000+00:00,OK,IN_STORE,10.17588,GBP,GB,1,Lunch
15146,19445,2023-03-29 11:54:37.904000+00:00,NOT_REQUIRED,IN_STORE,6.6415999999999995,GBP,GB,1,Lunch
35531,56284,2023-11-23 12:16:07.046000+00:00,OK,IN_STORE,5.8114,GBP,GB,1,Lunch
3020,5651,2023-03-17 11:31:45.531000+00:00,NOT_REQUIRED,IN_STORE,10.424939999999998,GBP,GB,1,Lunch
73901,8349,2023-12-15 12:12:46.245000+00:00,OK,IN_STORE,11.207699999999999,GBP,GB,1,Lunch
70942,19445,2023-07-19 08:44:20.242000+00:00,NOT_REQUIRED,ONLINE,102.89736,GBP,GB,0,Lunch
9601,19445,2023-11-25 05:19:08.211000+00:00,OK,ONLINE,166.57369999999997,GBP,GB,0,Lunch
45868,90684,2023-09-15 11:29:49.432000+00:00,OK,IN_STORE,10.662139999999999,GBP,GB,1,Lunch
93099,68050,2023-01-31 12:48:21.157000+00:00,NOT_REQUIRED,IN_STORE,11.267,GBP,GB,0,Lunch
26865,46694,2023-01-31 12:51:28.884000+00:00,NOT_REQUIRED,IN_STORE,10.199599999999998,EUR,PT,1,Lunch
17186,67636,2023-05-26 01:08:01.114000+00:00,NOT_REQUIRED,ONLINE,195927.19999999998,IDR,ID,1,Lunch
37973,5651,2023-09-12 13:44:18.471000+00:00,OK,IN_STORE,10.48424,GBP,GB,1,Lunch
